,UCR Literal,Report Date,Month,Day,Year,Occur Time,UCR #,Latitude,Longitude
15654,LARCENY-FROM VEHICLE,8/22/2019,8,22,2019,430,650,33.75822,-84.41371
15655,LARCENY-FROM VEHICLE,8/22/2019,8,22,2019,130,650,33.81861,-84.37021
15656,LARCENY-FROM VEHICLE,8/22/2019,8,22,2019,1400,650,33.6824,-84.40766
15657,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1300,660,33.85182,-84.3595
15658,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,27,640,33.78654,-84.39909
15659,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2230,640,33.74923,-84.40005
15660,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,330,640,33.78063,-84.38207
15661,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2200,640,33.74313,-84.4349
15662,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1900,640,33.74667,-84.37202
15663,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,3,640,33.71823,-84.39471
15664,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,900,640,33.77274,-84.37117
15665,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2000,640,33.68326,-84.41554
15666,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2000,640,33.84033,-84.4054
15667,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1150,640,33.81154,-84.43164
15668,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1200,640,33.82236,-84.35173
15669,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1300,640,33.68128,-84.4077
15670,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,845,640,33.77219,-84.33904
15671,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1145,640,33.75409,-84.39054
15672,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1500,640,33.84676,-84.36212
15673,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1610,640,33.84413,-84.37409
15674,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1700,640,33.7706,-84.38034
15675,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1500,640,33.77206,-84.37869
15676,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1810,640,33.74088,-84.38571
15677,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2137,640,33.777,-84.38386
15678,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1630,640,33.74058,-84.35903
15679,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1230,640,33.70648,-84.45706
15680,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,1300,640,33.75678,-84.35438
15681,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2240,640,33.77347,-84.35767
15682,LARCENY-FROM VEHICLE,8/23/2019,8,23,2019,2024,640,33.76408,-84.38725
15683,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,2200,630,33.75168,-84.38198
15684,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1000,630,33.74007,-84.40778
15685,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1045,630,33.81866,-84.34906
15686,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1110,630,33.7581,-84.50258
15687,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1130,630,33.84676,-84.36212
15688,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1100,630,33.75963,-84.39297
15689,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1230,630,33.73675,-84.39489
15690,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1400,630,33.74348,-84.40341
15691,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1703,630,33.75674,-84.34619
15692,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1903,630,33.84083,-84.37587
15693,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1150,620,33.71439,-84.39156
15694,AUTO THEFT,8/23/2019,8,23,2019,2250,710,33.7571,-84.38223
15695,AUTO THEFT,8/23/2019,8,23,2019,1600,710,33.75224,-84.49046
15696,AUTO THEFT,8/23/2019,8,23,2019,2000,710,33.77322,-84.40996
15697,AUTO THEFT,8/23/2019,8,23,2019,2300,710,33.783,-84.36188
15698,AUTO THEFT,8/23/2019,8,23,2019,2000,710,33.76489,-84.39447
15699,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1330,670,33.77541,-84.38471
15700,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1100,670,33.83133,-84.42498
15701,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1516,670,33.82543,-84.36706
15702,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,55,690,33.77638,-84.3889
15703,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1300,690,33.84673,-84.35814
15704,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1037,690,33.72811,-84.40979
15705,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1350,690,33.80513,-84.39171
15706,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,800,690,33.73411,-84.40155
15707,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1800,690,33.74057,-84.4168
15708,LARCENY-NON VEHICLE,8/23/2019,8,23,2019,1400,690,33.6946,-84.52109
15709,ROBBERY-PEDESTRIAN,8/23/2019,8,23,2019,700,341,33.70307,-84.40772
15710,ROBBERY-COMMERCIAL,8/23/2019,8,23,2019,1405,344,33.75459,-84.41766
15711,AGG ASSAULT,8/23/2019,8,23,2019,753,410,33.71641,-84.36915
15712,AGG ASSAULT,8/23/2019,8,23,2019,49,430,33.73814,-84.41729
15713,AGG ASSAULT,8/23/2019,8,23,2019,1113,430,33.73693,-84.42462
15714,BURGLARY-NONRES,8/23/2019,8,23,2019,1900,512,33.74116,-84.39741
15715,BURGLARY-NONRES,8/23/2019,8,23,2019,244,512,33.70209,-84.47568
15716,BURGLARY-RESIDENCE,8/23/2019,8,23,2019,645,511,33.76213,-84.41667
15717,BURGLARY-RESIDENCE,8/23/2019,8,23,2019,712,511,33.74749,-84.42692
15718,BURGLARY-RESIDENCE,8/23/2019,8,23,2019,1600,511,33.77203,-84.47451
15719,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1900,511,33.71347,-84.39079
15720,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,2300,511,33.8209,-84.44958
15721,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,2200,511,33.76014,-84.51058
15722,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1500,511,33.67636,-84.40158
15723,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,500,511,33.76377,-84.36893
15724,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1225,511,33.73944,-84.40011
15725,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1000,511,33.70386,-84.38487
15726,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,500,511,33.7532,-84.36547
15727,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1600,511,33.69869,-84.48265
15728,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1030,511,33.74678,-84.31706
15729,BURGLARY-NONRES,8/24/2019,8,24,2019,2300,512,33.75787,-84.36522
15730,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1200,521,33.76109,-84.42641
15731,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1800,521,33.80921,-84.42637
15732,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,1830,521,33.85441,-84.36661
15733,BURGLARY-RESIDENCE,8/24/2019,8,24,2019,0,521,33.7345,-84.36109
15734,AGG ASSAULT,8/24/2019,8,24,2019,1204,430,33.7556,-84.37776
15735,AGG ASSAULT,8/24/2019,8,24,2019,2110,410,33.71786,-84.3688
15736,AGG ASSAULT,8/24/2019,8,24,2019,100,410,33.74505,-84.40523
15737,AGG ASSAULT,8/24/2019,8,24,2019,200,410,33.77861,-84.46302
15738,AGG ASSAULT,8/24/2019,8,24,2019,230,410,33.82304,-84.35711
15739,AGG ASSAULT,8/24/2019,8,24,2019,814,410,33.71944,-84.36809
15740,AGG ASSAULT,8/24/2019,8,24,2019,845,410,33.74654,-84.36136
15741,AGG ASSAULT,8/24/2019,8,24,2019,1030,410,33.75558,-84.46807
15742,AGG ASSAULT,8/24/2019,8,24,2019,1225,410,33.76136,-84.50424
15743,AGG ASSAULT,8/24/2019,8,24,2019,1257,410,33.71484,-84.38975
15744,AGG ASSAULT,8/24/2019,8,24,2019,1144,420,33.72484,-84.42711
15745,AGG ASSAULT,8/24/2019,8,24,2019,2310,420,33.74677,-84.37969
15746,ROBBERY-PEDESTRIAN,8/24/2019,8,24,2019,435,311,33.7687,-84.39239
15747,ROBBERY-RESIDENCE,8/24/2019,8,24,2019,130,315,33.8209,-84.44958
15748,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,130,690,33.74632,-84.40611
15749,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1500,690,33.74877,-84.462
15750,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1,690,33.75677,-84.3617
15751,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1715,690,33.79708,-84.36943
15752,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1040,670,33.75943,-84.38837
15753,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,2200,670,33.74357,-84.34957
15754,AUTO THEFT,8/24/2019,8,24,2019,0,710,33.76011,-84.50557
15755,AUTO THEFT,8/24/2019,8,24,2019,35,710,33.75754,-84.38859
15756,AUTO THEFT,8/24/2019,8,24,2019,1830,710,33.75994,-84.35826
15757,AUTO THEFT,8/24/2019,8,24,2019,100,710,33.76051,-84.38429
15758,AUTO THEFT,8/24/2019,8,24,2019,1630,710,33.7486,-84.40225
15759,AUTO THEFT,8/24/2019,8,24,2019,1915,710,33.75801,-84.34079
15760,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1000,620,33.7881,-84.47292
15761,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1800,620,33.76051,-84.34818
15762,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,200,630,33.75464,-84.37465
15763,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,306,630,33.69921,-84.39286
15764,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,545,630,33.77379,-84.37122
15765,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1245,630,33.85252,-84.36116
15766,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1400,630,33.77469,-84.36561
15767,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1400,630,33.75674,-84.34619
15768,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1621,630,33.79303,-84.39921
15769,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,430,630,33.81125,-84.47594
15770,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1700,630,33.74097,-84.41809
15771,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1800,630,33.85182,-84.3595
15772,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,1845,630,33.77276,-84.41089
15773,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,2030,630,33.73675,-84.39489
15774,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1900,640,33.75216,-84.36887
15775,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2300,640,33.75132,-84.37502
15776,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,37,640,33.81164,-84.43547
15777,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2100,640,33.73989,-84.3684
15778,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,124,640,33.76038,-84.50699
15779,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,135,640,33.78438,-84.38296
15780,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2300,640,33.68887,-84.40765
15781,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2330,640,33.83933,-84.37382
15782,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2230,640,33.82236,-84.35173
15783,LARCENY-NON VEHICLE,8/24/2019,8,24,2019,800,660,33.76183,-84.36026
15784,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1830,650,33.80252,-84.39774
15785,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,457,650,33.81267,-84.37412
15786,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1700,650,33.7545,-84.49282
15787,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1800,650,33.79332,-84.38776
15788,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,200,640,33.74446,-84.50445
15789,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1000,640,33.80105,-84.42371
15790,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1315,640,33.84588,-84.38843
15791,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1430,640,33.84713,-84.36802
15792,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1330,640,33.6889,-84.51291
15793,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,900,640,33.85252,-84.36116
15794,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1346,640,33.78,-84.38272
15795,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1430,640,33.7464,-84.36911
15796,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1314,640,33.81,-84.39583
15797,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1430,640,33.81326,-84.4448
15798,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1730,640,33.70623,-84.48372
15799,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1700,640,33.81701,-84.44861
15800,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2015,640,33.82065,-84.45537
15801,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1645,640,33.7602,-84.38554
15802,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2010,640,33.78187,-84.37981
15803,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,2301,640,33.76097,-84.3951
15804,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1845,640,33.80814,-84.36397
15805,LARCENY-FROM VEHICLE,8/24/2019,8,24,2019,1500,640,33.75504,-84.3181
15806,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,2315,640,33.7476,-84.4037
15807,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,2300,640,33.70717,-84.4553
15808,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,30,640,33.76741,-84.37989
15809,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,145,640,33.71891,-84.40331
15810,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,2200,640,33.76699,-84.36392
15811,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1200,640,33.71676,-84.41531
15812,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,2200,640,33.80594,-84.3718
15813,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,200,640,33.72433,-84.42839
15814,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,2100,640,33.75873,-84.3665
15815,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1318,640,33.78483,-84.38793
15816,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1330,640,33.7734,-84.35467
15817,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,300,640,33.82041,-84.44971
15818,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1200,640,33.77206,-84.37869
15819,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1200,640,33.77315,-84.35304
15820,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1210,640,33.73812,-84.43276
15821,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1530,640,33.77987,-84.41063
15822,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1100,640,33.77575,-84.48393
15823,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,700,640,33.74495,-84.3981
15824,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1730,640,33.77698,-84.35672
15825,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,1,640,33.70052,-84.42555
15826,LARCENY-FROM VEHICLE,8/25/2019,8,25,2019,2300,640,33.80248,-84.48392
15827,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,800,660,33.81382,-84.39551
15828,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1218,630,33.7581,-84.50258
15829,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1400,630,33.7581,-84.50258
15830,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1305,630,33.74234,-84.36002
15831,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1400,630,33.75674,-84.34619
15832,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1541,630,33.72186,-84.46462
15833,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1600,630,33.75504,-84.41457
15834,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1745,630,33.74234,-84.36002
15835,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,2000,630,33.76143,-84.38744
15836,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,2015,630,33.69873,-84.40798
15837,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,100,610,33.80734,-84.47293
15838,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1745,620,33.84676,-84.36212
15839,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1800,620,33.75598,-84.34888
15840,AUTO THEFT,8/25/2019,8,25,2019,2200,710,33.76562,-84.39446
15841,AUTO THEFT,8/25/2019,8,25,2019,700,710,33.73368,-84.41484
15842,AUTO THEFT,8/25/2019,8,25,2019,1400,710,33.78522,-84.37888
15843,AUTO THEFT,8/25/2019,8,25,2019,1830,710,33.85532,-84.36134
15844,AUTO THEFT,8/25/2019,8,25,2019,1,710,33.69307,-84.35805
15845,AUTO THEFT,8/25/2019,8,25,2019,1500,710,33.76665,-84.39611
15846,AUTO THEFT,8/25/2019,8,25,2019,1815,710,33.83651,-84.37673
15847,AUTO THEFT,8/25/2019,8,25,2019,2000,710,33.7474,-84.40161
15848,AUTO THEFT,8/25/2019,8,25,2019,2240,710,33.77544,-84.47042
15849,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,300,670,33.85016,-84.34846
15850,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,700,670,33.70054,-84.43165
15851,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1200,670,33.84781,-84.35997
15852,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1,690,33.78768,-84.48428
15853,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,430,690,33.7235,-84.34893
15854,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1330,690,33.75889,-84.38806
15855,LARCENY-NON VEHICLE,8/25/2019,8,25,2019,1030,690,33.77269,-84.43661
15856,ROBBERY-PEDESTRIAN,8/25/2019,8,25,2019,2256,311,33.75199,-84.39024
15857,ROBBERY-PEDESTRIAN,8/25/2019,8,25,2019,1730,347,33.76374,-84.38622
15858,ROBBERY-PEDESTRIAN,8/25/2019,8,25,2019,2256,347,33.7313,-84.40582
15859,AGG ASSAULT,8/25/2019,8,25,2019,300,410,33.71113,-84.35017
15860,AGG ASSAULT,8/25/2019,8,25,2019,1000,410,33.77205,-84.37186
15861,AGG ASSAULT,8/25/2019,8,25,2019,1500,410,33.70646,-84.45738
15862,AGG ASSAULT,8/25/2019,8,25,2019,2100,410,33.80024,-84.40339
15863,AGG ASSAULT,8/25/2019,8,25,2019,2245,410,33.75543,-84.39104
15864,BURGLARY-NONRES,8/25/2019,8,25,2019,600,522,33.81282,-84.39716
15865,BURGLARY-RESIDENCE,8/25/2019,8,25,2019,1302,531,33.70386,-84.38487
15866,BURGLARY-NONRES,8/25/2019,8,25,2019,110,512,33.75002,-84.45409
15867,BURGLARY-RESIDENCE,8/25/2019,8,25,2019,1200,511,33.68779,-84.38738
15868,BURGLARY-RESIDENCE,8/25/2019,8,25,2019,1900,511,33.84596,-84.37157
15869,BURGLARY-RESIDENCE,8/26/2019,8,26,2019,1500,511,33.77214,-84.50448
15870,BURGLARY-RESIDENCE,8/26/2019,8,26,2019,1200,511,33.73081,-84.42363
15871,BURGLARY-RESIDENCE,8/26/2019,8,26,2019,1000,511,33.70782,-84.37896
15872,BURGLARY-RESIDENCE,8/26/2019,8,26,2019,1108,511,33.75051,-84.42068
15873,BURGLARY-NONRES,8/26/2019,8,26,2019,44,512,33.75002,-84.45409
15874,AGG ASSAULT,8/26/2019,8,26,2019,441,440,33.77249,-84.51214
15875,AGG ASSAULT,8/26/2019,8,26,2019,825,440,33.76418,-84.42359
15876,BURGLARY-RESIDENCE,8/26/2019,8,26,2019,1630,521,33.68395,-84.5053
15877,AGG ASSAULT,8/26/2019,8,26,2019,2030,410,33.70819,-84.37972
15878,AGG ASSAULT,8/26/2019,8,26,2019,445,420,33.75657,-84.38034
15879,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,800,690,33.75949,-84.45897
15880,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,2100,690,33.67489,-84.40367
15881,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1200,690,33.75683,-84.3293
15882,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1348,690,33.83468,-84.38493
15883,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1430,690,33.75552,-84.39809
15884,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1900,690,33.68348,-84.40624
15885,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1430,690,33.73074,-84.48347
15886,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,600,690,33.71638,-84.45281
15887,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1038,670,33.65738,-84.51309
15888,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1100,670,33.75943,-84.38837
15889,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1450,670,33.774,-84.38412
15890,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,2000,670,33.74084,-84.39767
15891,AUTO THEFT,8/26/2019,8,26,2019,407,710,33.70935,-84.38068
15892,AUTO THEFT,8/26/2019,8,26,2019,1700,710,33.72559,-84.37644
15893,AUTO THEFT,8/26/2019,8,26,2019,1230,710,33.7321,-84.40652
15894,AUTO THEFT,8/26/2019,8,26,2019,1000,710,33.76792,-84.35911
15895,AUTO THEFT,8/26/2019,8,26,2019,600,710,33.74569,-84.41786
15896,AUTO THEFT,8/26/2019,8,26,2019,1500,710,33.79534,-84.39881
15897,AUTO THEFT,8/26/2019,8,26,2019,900,710,33.79577,-84.47214
15898,AUTO THEFT,8/26/2019,8,26,2019,2100,710,33.7477,-84.35045
15899,AUTO THEFT,8/26/2019,8,26,2019,1550,710,33.737,-84.43593
15900,AUTO THEFT,8/26/2019,8,26,2019,1825,710,33.82414,-84.36101
15901,AUTO THEFT,8/26/2019,8,26,2019,2110,710,33.82742,-84.36532
15902,AUTO THEFT,8/26/2019,8,26,2019,1030,730,33.77411,-84.38894
15903,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,800,620,33.75114,-84.39274
15904,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1420,620,33.75424,-84.389
15905,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,145,630,33.76208,-84.5076
15906,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1016,630,33.75674,-84.34619
15907,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1130,630,33.84676,-84.36212
15908,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1420,630,33.7581,-84.50258
15909,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1540,630,33.84676,-84.36212
15910,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1830,630,33.7734,-84.35467
15911,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1815,630,33.68274,-84.40902
15912,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1730,630,33.79282,-84.39779
15913,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,2244,630,33.76331,-84.43914
15914,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,2300,630,33.74097,-84.41809
15915,LARCENY-NON VEHICLE,8/26/2019,8,26,2019,1600,660,33.77781,-84.38888
15916,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,100,640,33.77263,-84.37739
15917,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1930,640,33.73545,-84.43285
15918,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1900,640,33.81757,-84.34935
15919,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1600,640,33.76792,-84.35911
15920,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,2000,640,33.71584,-84.35085
15921,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,800,640,33.71176,-84.41947
15922,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1900,640,33.72951,-84.42543
15923,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1120,640,33.73922,-84.38505
15924,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,0,640,33.6697,-84.49403
15925,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,900,640,33.75402,-84.34612
15926,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1215,640,33.78619,-84.39874
15927,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1200,640,33.77469,-84.36561
15928,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1255,640,33.80431,-84.43779
15929,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1330,640,33.81405,-84.40587
15930,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1000,640,33.711,-84.44453
15931,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1609,640,33.79405,-84.42052
15932,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,0,640,33.76045,-84.38556
15933,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1700,640,33.71411,-84.41679
15934,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1000,640,33.78285,-84.41126
15935,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1830,640,33.75286,-84.41957
15936,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1858,640,33.80169,-84.43644
15937,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1900,640,33.65635,-84.51327
15938,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1130,640,33.84391,-84.37083
15939,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1920,640,33.7762,-84.38319
15940,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1915,640,33.77909,-84.36717
15941,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,2205,640,33.76632,-84.34892
15942,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1830,640,33.77585,-84.38505
15943,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1800,640,33.7639,-84.38793
15944,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1230,650,33.77676,-84.45342
15945,LARCENY-FROM VEHICLE,8/26/2019,8,26,2019,1500,650,33.68171,-84.41482
15946,LARCENY-FROM VEHICLE,8/27/2019,8,27,2019,800,650,33.76526,-84.38216
15947,LARCENY-FROM VEHICLE,8/27/2019,8,27,2019,2200,640,33.73678,-84.42106
15948,LARCENY-FROM VEHICLE,8/27/2019,8,27,2019,200,640,33.76281,-84.3466
15949,LARCENY-FROM VEHICLE,8/27/2019,8,27,2019,800,640,33.78605,-84.4026
